liczbaPodzialow,funkcja,bladTrapezow,bladSimpsona,bladCSI
1201,1,1.0804962692900766E-6,2.887551309171954E-13,1.080495509092616E-6
1201,2,2.655859354661061E-8,4.996003610813204E-16,2.6558563959167003E-8
1201,3,1.605285315786631E-8,2.1649348980190553E-15,1.6052842166658365E-8
1211,1,1.0627252326200765E-6,2.80483969383738E-13,1.0627244944327874E-6
1211,2,2.6121781904198116E-8,8.881784197001252E-16,2.6121751317553787E-8
1211,3,1.578883052077984E-8,2.9698465908722937E-15,1.5788821999818126E-8
1221,1,1.0453890406936228E-6,2.709776847353851E-13,1.0453883438066303E-6
1221,2,2.5695658767421747E-8,6.106226635438361E-16,2.569565837884369E-8
1221,3,1.5531268021673483E-8,2.7200464103316335E-15,1.5531268965363054E-8
1231,1,1.0284736224608348E-6,2.6260937868727297E-13,1.0284729257403757E-6
1231,2,2.5279878301809333E-8,0.0,2.5279865312199945E-8
1231,3,1.5279956827596308E-8,2.275957200481571E-15,1.527994922256859E-8
1241,1,1.0119654687418267E-6,2.5336677200726854E-13,1.0119648199691245E-6
1241,2,2.487410760698694E-8,6.661338147750939E-16,2.4874089010751277E-8
1241,3,1.503469729269291E-8,2.3869795029440866E-15,1.5034687772530475E-8
1251,1,9.95851611201859E-7,2.461225667715894E-13,9.958509495089363E-7
1251,2,2.4478029658769884E-8,1.6653345369377348E-16,2.447803171268248E-8
1251,3,1.4795294295266714E-8,1.942890293094024E-15,1.4795291242153397E-8
1261,1,9.801195900022153E-7,2.3879509480906336E-13,9.801189691238665E-7
1261,2,2.409133703640265E-8,2.7755575615628914E-16,2.4091327988085E-8
1261,3,1.4561565619963801E-8,1.7486012637846216E-15,1.45615509372643E-8
1271,1,9.647574373827794E-7,2.311623115147654E-13,9.64756828453206E-7
1271,2,2.371373647447328E-8,5.551115123125783E-17,2.3713747243636618E-8
1271,3,1.4333330022875401E-8,1.970645868709653E-15,1.4333331632698787E-8
1281,1,9.497536478386692E-7,2.230854390106174E-13,9.497530606694671E-7
1281,2,2.3344942978731353E-8,0.0,2.3344932154056863E-8
1281,3,1.4110419194190982E-8,1.5543122344752192E-15,1.4110411589163263E-8
1291,1,9.35097161550158E-7,2.1500856650646938E-13,9.350966097276814E-7
1291,2,2.2984686598448434E-8,1.6653345369377348E-16,2.298468604333692E-8
1291,3,1.3892670736037616E-8,2.3037127760972E-15,1.3892662437120507E-8
1301,1,9.207773424835253E-7,2.0981827386634677E-13,9.207767861785232E-7
1301,2,2.263270676428064E-8,1.6653345369377348E-16,2.263269865965256E-8
1301,3,1.3679922167275649E-8,2.0539125955565396E-15,1.3679910870756373E-8
1311,1,9.067839575327419E-7,2.0314305793078802E-13,9.067834200460201E-7
1311,2,2.228874940168879E-8,8.881784197001252E-16,2.2288744627729784E-8
1311,3,1.3472023330241001E-8,1.7763568394002505E-15,1.3472014753768136E-8
1321,1,8.931071582701788E-7,1.9748092050519972E-13,8.931066435569068E-7
1321,2,2.1952573425743083E-8,6.661338147750939E-16,2.1952555939730445E-8
1321,3,1.3268827592227694E-8,1.7208456881689926E-15,1.3268820042711127E-8
1331,1,8.797374672908642E-7,1.901673263304815E-13,8.797370256996562E-7
1331,2,2.1623947021875978E-8,3.885780586188048E-16,2.1623914325807903E-8
1331,3,1.3070195897801895E-8,1.887379141862766E-15,1.3070179050167496E-8
1341,1,8.666657593803251E-7,1.8667012380291226E-13,8.666652695776822E-7
1341,2,2.1302644204190813E-8,1.6653345369377348E-16,2.1302646535659164E-8
1341,3,1.2875990051952613E-8,2.525757381022231E-15,1.2875991217686789E-8
1351,1,8.538832428489629E-7,1.8136880886032714E-13,8.538827779569491E-7
1351,2,2.0988450699643835E-8,2.220446049250313E-16,2.0988447424485912E-8
1351,3,1.2686080935742083E-8,9.43689570931383E-16,1.2686083711299645E-8
1361,1,8.413814497065797E-7,1.761507606445889E-13,8.413809826912644E-7
1361,2,2.068115761977296E-8,5.551115123125783E-17,2.0681117818277528E-8
1361,3,1.2500343010701798E-8,1.887379141862766E-15,1.2500323331998686E-8
1371,1,8.291522210074342E-7,1.6940615576999107E-13,8.291517612779575E-7
1371,2,2.038056295949886E-8,6.106226635438361E-16,2.0380565457500666E-8
1371,3,1.23186543188325E-8,2.192690473634684E-15,1.2318656622545276E-8
1381,1,8.171876897389296E-7,1.6495138588368263E-13,8.171872598883301E-7
1381,2,2.0086473873082156E-8,6.106226635438361E-16,2.008646365903033E-8
1381,3,1.2140898619783513E-8,2.7478019859472624E-15,1.214088921064338E-8
1391,1,8.054802710238951E-7,1.5977497103136784E-13,8.054798930345886E-7
1391,2,1.9798706618612272E-8,3.885780586188048E-16,1.979867492174492E-8
1391,3,1.196696219896154E-8,2.275957200481571E-15,1.1966948654240639E-8
1401,1,7.940226532665573E-7,1.5691614674295806E-13,7.940222755131732E-7
1401,2,1.9517078397868204E-8,0.0,1.9517043148287172E-8
1401,3,1.1796736532065921E-8,1.1102230246251565E-15,1.1796716187228995E-8
1411,1,7.82807775295824E-7,1.5297485500553876E-13,7.828074300164634E-7
1411,2,1.9241416737703076E-8,5.551115123125783E-17,1.924138887110516E-8
1411,3,1.163011842386652E-8,7.216449660063518E-16,1.1630102880744175E-8
1421,1,7.718288311669985E-7,1.4711842855064106E-13,7.718284691649036E-7
1421,2,1.8971554605062835E-8,3.885780586188048E-16,1.8971514859078553E-8
1421,3,1.1467005595067192E-8,1.4432899320127035E-15,1.1466983723673607E-8
1431,1,7.610792501222541E-7,1.428440699058342E-13,7.61078900485268E-7
1431,2,1.8707330295963942E-8,4.996003610813204E-16,1.8707292659403407E-8
1431,3,1.1307299013774141E-8,1.7208456881689926E-15,1.1307278308114732E-8
1441,1,7.505526829348907E-7,1.3913870056114774E-13,7.505523207662623E-7
1441,2,1.8448587324471077E-8,2.7755575615628914E-16,1.844856445387677E-8
1441,3,1.1150906920054382E-8,2.9698465908722937E-15,1.1150902007317498E-8
1451,1,7.402430101111079E-7,1.370847879655912E-13,7.402426900615655E-7
1451,2,1.81951750333198E-8,1.6653345369377348E-16,1.8195150108812896E-8
1451,3,1.099773716539687E-8,1.3322676295501878E-15,1.0997728727701883E-8
1461,1,7.301443072094127E-7,1.3204715099135456E-13,7.301439735318827E-7
1461,2,1.794695009271763E-8,2.7755575615628914E-16,1.7946940822355373E-8
1461,3,1.0847700987470787E-8,1.609823385706477E-15,1.0847697989868621E-8
1471,1,7.202508593567858E-7,1.2810585925393525E-13,7.202504840597701E-7
1471,2,1.7703769006338632E-8,9.43689570931383E-16,1.77037630111343E-8
1471,3,1.0700715175060438E-8,8.326672684688674E-17,1.0700717006928429E-8
1481,1,7.105571437765468E-7,1.2388701176035966E-13,7.10556838728893E-7
1481,2,1.746549738168568E-8,4.996003610813204E-16,1.7465462853749614E-8
1481,3,1.0556696850017033E-8,7.494005416219807E-16,1.0556674617800965E-8
1491,1,7.010578155081104E-7,1.2341516697489396E-13,7.010574789856339E-7
1491,2,1.7232004545508772E-8,2.7755575615628914E-16,1.723196924041659E-8
1491,3,1.0415565909749347E-8,2.525757381022231E-15,1.0415553336473593E-8
1501,1,6.917477163026486E-7,1.185579412421589E-13,6.91747452902236E-7
1501,2,1.7003161711937054E-8,3.885780586188048E-16,1.700312551866645E-8
1501,3,1.0277246553780373E-8,1.4988010832439613E-15,1.027723112168033E-8
1511,1,6.826218507949289E-7,1.1571299474155694E-13,6.826215447619521E-7
1511,2,1.6778848421772352E-8,5.551115123125783E-17,1.677884242656802E-8
1511,3,1.0141663925322675E-8,9.992007221626409E-16,1.0141661899165655E-8
1521,1,6.736753909997173E-7,1.1099454688690003E-13,6.736751134994723E-7
1521,2,1.6558944326838798E-8,1.6653345369377348E-16,1.6558910242991942E-8
1521,3,1.0008747386436312E-8,1.3877787807814457E-15,1.0008732953536992E-8
1531,1,6.649036639327921E-7,1.085659340205325E-13,6.649033846006791E-7
1531,2,1.6343335629276368E-8,2.220446049250313E-16,1.6343335129676007E-8
1531,3,9.878425827336557E-9,6.661338147750939E-16,9.87843093436247E-9
1541,1,6.563021496125421E-7,1.0610956557854934E-13,6.563018370153717E-7
1541,2,1.613191091820454E-8,2.220446049250313E-16,1.6131908420202734E-8
1541,3,9.750633939153985E-9,6.661338147750939E-16,9.750639740069289E-9
1551,1,6.478664707765258E-7,1.0311196341206141E-13,6.478662091524701E-7
1551,2,1.5924561114211144E-8,3.885780586188048E-16,1.5924521534760316E-8
1551,3,9.625305580351906E-9,2.0539125955565396E-15,9.625287317183151E-9
1561,1,6.395923932978054E-7,1.0123846205800646E-13,6.395921541557659E-7
1561,2,1.572118518700094E-8,6.106226635438361E-16,1.572115398973395E-8
1561,3,9.50237857844094E-9,8.326672684688674E-16,9.502370640346314E-9
1571,1,6.314758151104716E-7,9.867107131356079E-14,6.31475589513153E-7
1571,2,1.5521679330721128E-8,4.440892098500626E-16,1.552165324048005E-8
1571,3,9.381790955220737E-9,6.661338147750939E-16,9.381793231177937E-9
1581,1,6.235127659043327E-7,9.590939153980571E-14,6.235124918874124E-7
1581,2,1.5325948454769645E-8,6.661338147750939E-16,1.5325945845745537E-8
1581,3,9.263485006849592E-9,1.7208456881689926E-15,9.263490141631081E-9
1591,1,6.156993946210276E-7,9.374445664178666E-14,6.156991029515613E-7
1591,2,1.5133895636676442E-8,7.216449660063518E-16,1.513391090224303E-8
1591,3,9.147401280884537E-9,7.216449660063518E-16,9.147418239541238E-9
1601,1,6.080319754075969E-7,9.132972156322694E-14,6.080317676293578E-7
1601,2,1.4945430337753862E-8,2.7755575615628914E-16,1.494540952107215E-8
1601,3,9.033487569087839E-9,1.1934897514720433E-15,9.033489678511586E-9
1611,1,6.005068961811855E-7,8.867906409193438E-14,6.005066888470356E-7
1611,2,1.4760462907492666E-8,2.220446049250313E-16,1.4760420552484277E-8
1611,3,8.921688554597296E-9,2.275957200481571E-15,8.92167587029924E-9
1621,1,5.931206531473165E-7,8.902600878712974E-14,5.931204420106528E-7
1621,2,1.457891019018831E-8,7.216449660063518E-16,1.4578922569175035E-8
1621,3,8.811950807929847E-9,1.6375789613221059E-15,8.811968016386729E-9
1631,1,5.858698534783047E-7,8.440470544712753E-14,5.858696097427174E-7
1631,2,1.4400685366400268E-8,4.996003610813204E-16,1.4400683590043428E-8
1631,3,8.704226367450829E-9,1.5543122344752192E-15,8.70423003118681E-9
1641,1,5.7875120587636E-7,8.211487045883814E-14,5.787509991528328E-7
1641,2,1.422570911069343E-8,2.220446049250313E-16,1.4225681688184721E-8
1641,3,8.59846510659068E-9,2.0816681711721685E-15,8.598462969411358E-9
1651,1,5.717615161882073E-7,8.09213807073661E-14,5.717612992228727E-7
1651,2,1.4053902486210745E-8,2.7755575615628914E-16,1.4053887054110703E-8
1651,3,8.494620229448913E-9,1.3322676295501878E-15,8.494621062116181E-9
1661,1,5.648976901945213E-7,7.790990075307036E-14,5.648974444050214E-7
1661,2,1.3885189942275389E-8,4.996003610813204E-16,1.3885192662321799E-8
1661,3,8.392644662569282E-9,3.3306690738754696E-16,8.392654432531899E-9
1671,1,5.581567243534424E-7,7.63139551551717E-14,5.581564846146581E-7
1671,2,1.3719496705366652E-8,0.0,1.3719503588749404E-8
1671,3,8.292495162764979E-9,6.38378239159465E-16,8.292508374418972E-9
1681,1,5.515357037605417E-7,7.559231018916535E-14,5.515354777607673E-7
1681,2,1.3556751443655202E-8,0.0,1.355676171321818E-8
1681,3,8.194127348870595E-9,1.1102230246251565E-16,8.194138756412173E-9
1691,1,5.450317985405961E-7,7.353839759360881E-14,5.450315872235212E-7
1691,2,1.3396885489846966E-8,5.551115123125783E-17,1.3396878550953062E-8
1691,3,8.097498283010651E-9,4.440892098500626E-16,8.097497589121261E-9
1701,1,5.386422617797981E-7,7.173428517859293E-14,5.386420779684986E-7
1701,2,1.3239830232159022E-8,4.440892098500626E-16,1.3239831175848593E-8
1701,3,8.0025708004694E-9,1.970645868709653E-15,8.002565221598701E-9
1711,1,5.323644305665898E-7,7.092937348573969E-14,5.323642699173181E-7
1711,2,1.3085522332367816E-8,3.885780586188048E-16,1.3085484307229223E-8
1711,3,7.909300991926216E-9,1.5543122344752192E-15,7.90927931482166E-9
1721,1,5.261957139318651E-7,6.915301664633944E-14,5.261955255131401E-7
1721,2,1.2933895565669928E-8,0.0,1.293387802414614E-8
1721,3,7.817652386554741E-9,5.551115123125783E-16,7.8176437823263E-9
1731,1,5.201335992605083E-7,6.745992653378607E-14,5.201334332405327E-7
1731,2,1.2784887815087131E-8,2.220446049250313E-16,1.2784901470830334E-8
1731,3,7.727587125749835E-9,5.551115123125783E-16,7.727593898110285E-9
1741,1,5.141756435206313E-7,6.558642517973112E-14,5.141755588244923E-7
1741,2,1.2638442625778623E-8,5.551115123125783E-17,1.2638407098641835E-8
1741,3,7.639071958331911E-9,1.942890293094024E-16,7.63905297351819E-9
1751,1,5.083194736382746E-7,6.353251258417458E-14,5.083193437560585E-7
1751,2,1.2494496937076605E-8,6.661338147750939E-16,1.249446923701214E-8
1751,3,7.55206705504996E-9,9.71445146547012E-16,7.552048431058722E-9
1761,1,5.025627840687941E-7,6.243616734735724E-14,5.025626410859463E-7
1761,2,1.2352997791342801E-8,1.1102230246251565E-15,1.2352986522579101E-8
1761,3,7.466539692080332E-9,0.0,7.466528090249724E-9
1771,1,4.969033353396934E-7,6.085409953726639E-14,4.969032490198533E-7
1771,2,1.2213888012091445E-8,1.0547118733938987E-15,1.2213889843959436E-8
1771,3,7.382457783977614E-9,2.7755575615628914E-17,7.382453953708179E-9
1781,1,4.913389503868881E-7,5.931366509059899E-14,4.913387729177376E-7
1781,2,1.2077115696396135E-8,8.326672684688674E-16,1.2077127409249044E-8
1781,3,7.2997871913838E-9,3.3306690738754696E-16,7.2997903832749955E-9
1791,1,4.858675097529908E-7,5.881406472951767E-14,4.858673901264599E-7
1791,2,1.1942628219685503E-8,1.6653345369377348E-16,1.1942607125448035E-8
1791,3,7.2184991317669756E-9,9.71445146547012E-16,7.218489916915871E-9
1801,1,4.804869572494486E-7,5.6746274346153314E-14,4.804868585506217E-7
1801,2,1.1810374456189265E-8,5.551115123125783E-17,1.1810364242137439E-8
1801,3,7.138560270680827E-9,6.661338147750939E-16,7.13855499712146E-9
1811,1,4.751952880216459E-7,5.6094018319186034E-14,4.751952083215105E-7
1811,2,1.1680304889960524E-8,9.43689570931383E-16,1.168027174980324E-8
1811,3,7.059942574993983E-9,7.771561172376096E-16,7.059927309427394E-9
1821,1,4.6999055622332087E-7,5.480338405305929E-14,4.6999039085560135E-7
1821,2,1.1552373779810665E-8,2.7755575615628914E-16,1.1552389100888405E-8
1821,3,6.982616596040714E-9,1.3877787807814457E-15,6.982630029739312E-9
1831,1,4.6487086986790604E-7,5.3665405452818504E-14,4.6487072483114567E-7
1831,2,1.1426530777125521E-8,1.1657341758564144E-15,1.14265027995053E-8
1831,3,6.906553995378317E-9,1.0547118733938987E-15,6.906539701256875E-9
1841,1,4.5983438347330097E-7,5.352662757474036E-14,4.598342678019396E-7
1841,2,1.130273435956397E-8,9.43689570931383E-16,1.1302735580809298E-8
1841,3,6.8317270729423285E-9,2.498001805406602E-16,6.8317275725426896E-9
1851,1,4.5487930486198813E-7,5.127842594987442E-14,4.548791341651981E-7
1851,2,1.1180938508381644E-8,6.661338147750939E-16,1.1180943892963313E-8
1851,3,6.758110099314152E-9,6.38378239159465E-16,6.758125170591711E-9
1861,1,4.5000389137239694E-7,4.9557580261705425E-14,4.5000373175008157E-7
1861,2,1.1061100535503243E-8,0.0,1.1061079774332683E-8
1861,3,6.685676401385621E-9,5.551115123125783E-17,6.685678122231309E-9
1871,1,4.4520643975587415E-7,4.941880238362728E-14,4.4520633959987954E-7
1871,2,1.094317902960995E-8,4.440892098500626E-16,1.0943151829145847E-8
1871,3,6.614401304450013E-9,1.942890293094024E-16,6.6143995836043246E-9
1881,1,4.404853006373388E-7,4.776734563449736E-14,4.4048516037453744E-7
1881,2,1.0827133245516762E-8,8.326672684688674E-16,1.0827115703992973E-8
1881,3,6.544259911756001E-9,1.7763568394002505E-15,6.544255998219839E-9
1891,1,4.358388606823249E-7,4.797551245161458E-14,4.358387109271167E-7
1891,2,1.0712924214395514E-8,4.996003610813204E-16,1.0712942866142328E-8
1891,3,6.475227770641467E-9,1.1102230246251565E-16,6.475243424786115E-9
1901,1,4.312655565441581E-7,4.4103609653234344E-14,4.3126544516103316E-7
1901,2,1.0600511968217319E-8,3.885780586188048E-16,1.0600477884370463E-8
1901,3,6.4072813443782906E-9,1.0547118733938987E-15,6.407265495944614E-9
1911,1,4.267638563509868E-7,4.4672598953354736E-14,4.267637316035522E-7
1911,2,1.0489859980644667E-8,3.885780586188048E-16,1.0489872526164845E-8
1911,3,6.3404025640867445E-9,1.4432899320127035E-15,6.340410474425795E-9
1921,1,4.223322770668947E-7,4.2452152904104423E-14,4.223321650453915E-7
1921,2,1.0380931503295443E-8,1.1657341758564144E-15,1.0380910075991068E-8
1921,3,6.2745605100555935E-9,3.3306690738754696E-16,6.27455876145433E-9
1931,1,4.179693670891549E-7,4.3007264416417E-14,4.17969203053703E-7
1931,2,1.0273691286588615E-8,0.0,1.027369378459042E-8
1931,3,6.209741332252605E-9,5.551115123125783E-16,6.209741637563937E-9
1941,1,4.136737159765591E-7,4.259093078218257E-14,4.1367362826894016E-7
1941,2,1.016810441401006E-8,2.220446049250313E-16,1.016810668996726E-8
1941,3,6.1459209943492965E-9,5.828670879282072E-16,6.145919384525911E-9
1951,1,4.0944394985586996E-7,4.045375145977914E-14,4.094438393054123E-7
1951,2,1.0064136690690617E-8,2.7755575615628914E-16,1.0064131750198158E-8
1951,3,6.083080483776371E-9,1.1102230246251565E-16,6.083079900909283E-9
1961,1,4.0527872725848457E-7,4.232725281383409E-14,4.052785949337778E-7
1961,2,9.96175530953991E-9,1.4988010832439613E-15,9.961751479270475E-9
1961,3,6.0211975960733355E-9,1.3877787807814457E-16,6.021202092476585E-9
1971,1,4.011767393702348E-7,3.951006188884776E-14,4.011766186196031E-7
1971,2,9.86092874022404E-9,6.106226635438361E-16,9.86093734445248E-9
1971,3,5.960253512959923E-9,8.326672684688674E-16,5.9602629498556325E-9
1981,1,3.971367170674256E-7,4.025946243046974E-14,3.9713661739715356E-7
1981,2,9.761624564230686E-9,6.661338147750939E-16,9.761582098199995E-9
1981,3,5.900231941913248E-9,7.216449660063518E-16,5.900214927745395E-9
1991,1,3.931574138055227E-7,3.8441472227646045E-14,3.931573040738545E-7
1991,2,9.663814304339269E-9,1.1102230246251565E-15,9.663792377434532E-9
1991,3,5.841111760940265E-9,5.551115123125783E-17,5.841096523129252E-9
2001,1,3.892376218284088E-7,3.7844727351910024E-14,3.8923744186125653E-7
2001,2,9.567465986126678E-9,3.885780586188048E-16,9.56746382119178E-9
2001,3,5.782876344451182E-9,2.1094237467877974E-15,5.782877510185358E-9
2011,1,3.853761596367411E-7,3.6512459722359836E-14,3.853760080219093E-7
2011,2,9.472550577260819E-9,2.7755575615628914E-16,9.472526374398882E-9
2011,3,5.725507012943609E-9,3.885780586188048E-16,5.7255007124279444E-9
2021,1,3.8157187737253295E-7,3.615163723935666E-14,3.8157170048624955E-7
2021,2,9.379042431589824E-9,6.106226635438361E-16,9.37905758613411E-9
2021,3,5.6689864191827866E-9,1.3877787807814457E-16,5.668989833118587E-9
2031,1,3.7782364810390323E-7,3.351485755587191E-14,3.7782349773807233E-7
2031,2,9.286909963268641E-9,6.661338147750939E-16,9.28690541135424E-9
2031,3,5.613299797202487E-9,6.106226635438361E-16,5.613295245288086E-9
2041,1,3.741303785942396E-7,3.337607967779377E-14,3.7413019640664125E-7
2041,2,9.196129524546848E-9,6.106226635438361E-16,9.196141237399758E-9
2041,3,5.558429549967769E-9,1.1102230246251565E-16,5.558437959907181E-9
2051,1,3.704909968538228E-7,3.366751322175787E-14,3.7049082948770184E-7
2051,2,9.10667352638228E-9,5.551115123125783E-17,9.106690346261104E-9
2051,3,5.504357941665816E-9,4.996003610813204E-16,5.504356553887035E-9
2061,1,3.6690446326981263E-7,3.522182545623309E-14,3.6690432139718787E-7
2061,2,9.018516156089618E-9,2.7755575615628914E-16,9.018531421656206E-9
2061,3,5.451074203133288E-9,3.3306690738754696E-16,5.451070372863853E-9
2071,1,3.6336975785256076E-7,3.2557290197132716E-14,3.633695803417769E-7
2071,2,8.931633765918434E-9,2.7755575615628914E-16,8.931643258325295E-9
2071,3,5.398558794444952E-9,8.881784197001252E-16,5.398564206782197E-9
2081,1,3.598858862030596E-7,3.094746681142624E-14,3.598857381270637E-7
2081,2,8.84599971051614E-9,9.43689570931383E-16,8.845978838323276E-9
2081,3,5.346798920280449E-9,4.440892098500626E-16,5.3467746896629365E-9
2091,1,3.5645187927701993E-7,3.2154834350706096E-14,3.564518046561549E-7
2091,2,8.761591674399938E-9,1.3322676295501878E-15,8.761578629279398E-9
2091,3,5.295779426095493E-9,1.2490009027033011E-15,5.295774679892062E-9
2101,1,3.5306678990154605E-7,3.079481114554028E-14,3.5306665172041285E-7
2101,2,8.678386342886313E-9,7.216449660063518E-16,8.678358476288395E-9
